internet_id,customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp
545,55,671.49,Spotify,8/9/2017 1:09,8/9/2017 2:05
546,56,713.01,Amazon Prime,7/27/2017 2:51,7/27/2017 3:18
547,56,532.34,Amazon Prime,4/20/2017 16:16,4/20/2017 16:33
548,56,1085.37,Wikipedia,3/1/2019 21:30,3/1/2019 21:32
549,56,542.57,Spotify,9/23/2018 2:38,9/23/2018 3:10
550,56,1028.49,Snapchat,6/10/2017 3:56,6/10/2017 4:21
551,56,419.95,Twitter,12/16/2017 22:28,12/16/2017 22:55
552,56,1057.65,Shopify,5/1/2019 10:09,5/1/2019 10:25
553,56,1242.8,Yahoo,7/9/2018 18:48,7/9/2018 19:23
554,57,123.07,Wikipedia,3/27/2019 12:47,3/27/2019 12:56
555,57,1258.03,Netflix,10/22/2017 6:16,10/22/2017 6:47
556,57,244.65,Uber,3/7/2019 6:27,3/7/2019 6:29
557,57,78.08,Instagram,4/13/2018 20:33,4/13/2018 21:32
558,57,908.66,Twitter,8/22/2018 12:41,8/22/2018 13:05
559,57,117.99,Amazon Prime,4/11/2019 12:56,4/11/2019 13:41
560,57,1460.74,Spotify,2/23/2018 12:17,2/23/2018 13:07
561,57,800.85,Udemy,10/30/2017 7:54,10/30/2017 8:53
562,57,1305.16,Google,8/8/2018 13:36,8/8/2018 13:53
563,57,269.39,Yahoo,5/1/2017 14:08,5/1/2017 14:42
564,57,1268.34,Wikipedia,9/10/2017 21:55,9/10/2017 22:10
565,57,814.89,Netflix,3/3/2019 12:45,3/3/2019 12:56
566,57,139.37,Uber,7/4/2018 17:57,7/4/2018 18:45
567,57,205.17,Coursera,5/1/2018 4:33,5/1/2018 4:36
568,57,1147.83,Youtube,1/23/2019 2:08,1/23/2019 2:48
569,57,541.92,Instagram,5/9/2017 1:48,5/9/2017 2:28
570,57,225.91,Whatsapp,1/24/2018 10:04,1/24/2018 10:39
571,57,111.36,Whatsapp,4/21/2017 0:47,4/21/2017 1:28
572,58,554.35,Amazon,5/11/2017 8:21,5/11/2017 8:58
573,58,1283.97,Netflix,3/13/2019 1:39,3/13/2019 2:00
574,58,70.75,Spotify,5/26/2019 23:08,5/26/2019 23:47
575,58,175.43,Instagram,2/14/2017 12:02,2/14/2017 12:49
576,58,232.36,Wikipedia,1/27/2017 15:53,1/27/2017 16:20
577,58,859.2,Yahoo,12/2/2018 22:56,12/2/2018 23:14
578,58,1080.09,Google,8/7/2017 10:55,8/7/2017 11:34
579,58,50.95,Wikipedia,6/16/2017 23:42,6/17/2017 0:06
580,58,1208.8,Yahoo,12/25/2017 21:05,12/25/2017 21:05
581,58,1096.82,Facebook,11/13/2017 0:59,11/13/2017 1:00
582,59,281.53,Twitter,11/2/2018 7:39,11/2/2018 7:53
583,59,1014.69,Coursera,5/7/2017 18:16,5/7/2017 19:15
584,59,1124.54,Twitter,3/24/2018 18:46,3/24/2018 18:50
585,59,1274.33,Amazon,7/15/2018 18:54,7/15/2018 19:02
586,59,1004.6,Instagram,3/1/2019 16:22,3/1/2019 17:13
587,59,951.23,Udemy,3/10/2018 17:04,3/10/2018 17:48
588,59,1126.13,Spotify,3/17/2018 0:48,3/17/2018 1:42
589,59,620.67,Amazon,10/28/2017 12:42,10/28/2017 13:22
590,59,1466.11,Amazon Prime,7/1/2017 11:02,7/1/2017 11:41
591,59,552.21,Amazon,8/22/2017 21:19,8/22/2017 22:03
592,59,1017.86,Whatsapp,12/2/2017 0:56,12/2/2017 1:07
593,59,1224.36,Shopify,5/26/2017 10:56,5/26/2017 10:58
594,59,876.08,Google,1/16/2019 4:16,1/16/2019 5:14
595,59,939.67,Gmail,1/31/2017 7:04,1/31/2017 7:20
596,60,949.34,Spotify,5/15/2019 0:00,5/15/2019 0:51
597,60,1458.58,Netflix,3/19/2019 11:49,3/19/2019 12:01
598,60,1459.85,Whatsapp,3/16/2018 10:29,3/16/2018 10:52
599,60,997.87,Udemy,11/26/2018 21:54,11/26/2018 22:01
600,60,478.89,Rediit,5/21/2018 17:21,5/21/2018 17:48
601,60,994.26,Spotify,2/22/2019 11:34,2/22/2019 12:00
602,60,1086.67,Whatsapp,3/15/2018 16:59,3/15/2018 17:06
603,60,380.81,Google,6/21/2017 0:13,6/21/2017 0:59
604,60,1052.86,Spotify,7/15/2018 5:47,7/15/2018 5:56
605,60,1162.43,Facebook,2/17/2019 13:42,2/17/2019 14:23
606,60,368.17,Snapchat,1/29/2019 19:38,1/29/2019 19:39
607,61,308.37,Amazon Prime,9/27/2018 11:16,9/27/2018 12:14
608,61,228.56,Rediit,9/8/2017 19:39,9/8/2017 19:44
609,61,1097.32,Coursera,12/1/2017 19:52,12/1/2017 20:22
610,61,1251.85,Udemy,8/8/2018 15:34,8/8/2018 15:59
611,61,1376.96,Gmail,3/6/2019 13:08,3/6/2019 13:56
612,61,503.4,Youtube,9/10/2018 1:58,9/10/2018 2:51
613,61,1449.95,Google,10/30/2017 19:35,10/30/2017 20:01
614,61,1390.06,Coursera,2/11/2019 0:02,2/11/2019 0:13
615,61,1471.92,Amazon,4/13/2018 8:12,4/13/2018 9:01
616,61,900.94,Amazon Prime,1/16/2017 2:52,1/16/2017 3:15
617,61,1174.14,Instagram,8/3/2017 22:46,8/3/2017 23:09
618,62,415.73,Snapchat,7/14/2017 0:22,7/14/2017 1:07
619,62,1050.81,Udemy,1/23/2018 4:07,1/23/2018 4:55
620,62,155.63,Whatsapp,7/14/2017 11:04,7/14/2017 11:22
621,62,304.66,Instagram,11/23/2018 14:28,11/23/2018 14:34
622,62,945.93,Snapchat,5/5/2019 3:59,5/5/2019 4:05
623,62,949.53,Google,1/27/2018 5:27,1/27/2018 6:06
624,62,240.36,Shopify,10/5/2018 10:06,10/5/2018 10:33
625,62,1219.82,Udemy,7/7/2018 0:47,7/7/2018 0:52
626,62,589.48,Youtube,4/3/2017 8:53,4/3/2017 9:24
627,62,60.71,Gmail,3/15/2019 13:35,3/15/2019 13:41
628,62,1110.81,Twitter,7/8/2017 4:07,7/8/2017 4:08
629,62,1237.96,Coursera,3/10/2017 13:00,3/10/2017 13:15
630,63,173.86,Rediit,9/28/2017 22:01,9/28/2017 22:40
631,63,82.49,Udemy,3/13/2017 15:51,3/13/2017 16:26
632,63,929.29,Spotify,9/6/2017 11:33,9/6/2017 11:47
633,63,329.31,Spotify,8/23/2017 4:06,8/23/2017 4:38
634,63,1004.77,Rediit,6/27/2018 18:25,6/27/2018 18:45
635,64,1132.1,Shopify,7/6/2017 15:31,7/6/2017 16:07
636,64,316.58,Google,1/31/2017 17:31,1/31/2017 17:54
637,64,113.61,Coursera,11/15/2018 11:38,11/15/2018 12:36
638,64,1315.96,Whatsapp,2/5/2019 11:15,2/5/2019 12:13
639,64,947.39,Google,5/21/2019 12:04,5/21/2019 13:00
640,65,1440.04,Udemy,4/23/2019 21:58,4/23/2019 22:56
641,65,1080.12,Udemy,6/22/2018 11:37,6/22/2018 11:44
642,65,1185.88,Yahoo,1/4/2018 15:36,1/4/2018 16:17
643,65,1416.91,Amazon Prime,7/19/2017 10:06,7/19/2017 10:29
644,65,880.64,Wikipedia,3/30/2018 14:13,3/30/2018 14:33
645,65,1147.36,Instagram,11/24/2017 0:08,11/24/2017 0:35
646,65,91.38,Instagram,7/25/2017 13:51,7/25/2017 14:44
647,65,1399.17,Instagram,11/5/2018 7:40,11/5/2018 8:30
648,65,779.35,Youtube,4/23/2017 18:21,4/23/2017 18:46
649,65,566.36,Facebook,6/10/2018 20:21,6/10/2018 21:10
650,65,1170.27,Yahoo,8/4/2017 8:51,8/4/2017 9:06
651,66,726.89,Udemy,6/13/2018 23:02,6/13/2018 23:22
652,66,1319.99,Spotify,2/8/2018 17:22,2/8/2018 17:41
653,66,519.47,Youtube,4/4/2017 5:07,4/4/2017 5:55
654,66,484.11,Shopify,1/8/2018 2:38,1/8/2018 2:43
655,66,262.93,Facebook,1/23/2017 17:21,1/23/2017 17:25
656,67,1418.31,Instagram,9/15/2017 16:32,9/15/2017 17:30
657,67,1204.92,Twitter,10/13/2017 18:02,10/13/2017 18:31
658,67,925.17,Whatsapp,9/20/2017 20:39,9/20/2017 21:14
659,67,447.02,Amazon Prime,1/3/2018 6:49,1/3/2018 6:55
660,67,502.77,Spotify,10/19/2018 4:36,10/19/2018 5:30
661,67,372.56,Coursera,11/25/2017 10:31,11/25/2017 11:31
662,67,1272.13,Snapchat,11/15/2017 1:15,11/15/2017 1:22
663,67,976.84,Rediit,8/5/2017 2:18,8/5/2017 2:54
664,67,422.63,Gmail,8/24/2017 16:21,8/24/2017 16:57
665,67,723.57,Spotify,3/8/2018 15:09,3/8/2018 15:59
666,68,760.76,Gmail,9/3/2017 12:09,9/3/2017 13:07
667,68,748.53,Instagram,2/22/2019 20:41,2/22/2019 20:52
668,68,1463.87,Amazon,6/4/2018 13:39,6/4/2018 14:30
669,68,605.27,Twitter,1/23/2017 10:46,1/23/2017 11:41
670,68,818.61,Google,3/30/2019 0:09,3/30/2019 1:03
671,68,271.43,Netflix,5/30/2017 7:33,5/30/2017 7:51
672,68,52.34,Uber,5/10/2019 15:58,5/10/2019 16:48
673,69,1087.01,Amazon Prime,6/2/2017 12:46,6/2/2017 13:45
674,69,1426.51,Snapchat,9/4/2017 4:29,9/4/2017 4:44
675,69,1329.73,Instagram,2/16/2019 0:58,2/16/2019 1:41
676,69,312.96,Amazon Prime,2/12/2018 11:03,2/12/2018 11:40
677,69,1365.24,Udemy,1/21/2018 2:52,1/21/2018 3:14
678,69,245.1,Facebook,8/2/2017 21:53,8/2/2017 21:54
679,69,1295.56,Amazon Prime,5/23/2017 6:24,5/23/2017 6:50
680,69,1287.79,Spotify,7/19/2018 17:50,7/19/2018 18:28
681,69,513.5,Instagram,3/19/2019 18:18,3/19/2019 18:27
682,69,122.74,Shopify,11/4/2017 14:23,11/4/2017 15:01
683,70,138.83,Netflix,7/31/2018 2:03,7/31/2018 2:15
684,70,645.21,Shopify,4/18/2018 13:28,4/18/2018 14:25
685,70,766.86,Twitter,11/23/2017 22:43,11/23/2017 23:25
686,70,876.73,Wikipedia,7/24/2017 22:45,7/24/2017 22:56
687,70,457.23,Coursera,11/1/2018 16:44,11/1/2018 17:29
688,70,628.6,Wikipedia,7/23/2017 2:42,7/23/2017 3:06
689,70,1338.73,Amazon Prime,2/1/2019 1:04,2/1/2019 1:09
690,70,577.88,Spotify,3/16/2018 9:37,3/16/2018 9:43
691,70,257.3,Rediit,9/20/2018 19:54,9/20/2018 20:09
692,70,1050.84,Wikipedia,3/1/2019 23:46,3/2/2019 0:25
693,70,1204.97,Gmail,1/1/2019 19:12,1/1/2019 19:40
694,70,364.27,Amazon Prime,3/12/2017 17:59,3/12/2017 18:29
695,71,1268.05,Amazon Prime,11/10/2018 21:36,11/10/2018 22:32
696,71,733.51,Gmail,11/4/2018 17:38,11/4/2018 17:39
697,71,1365.71,Amazon,11/22/2018 19:39,11/22/2018 20:35
698,71,1408.47,Wikipedia,3/16/2019 0:41,3/16/2019 0:56
699,71,1335.2,Shopify,3/29/2018 9:16,3/29/2018 9:32
700,71,112.54,Facebook,3/31/2019 8:40,3/31/2019 8:56
701,71,1211.08,Facebook,4/16/2018 15:16,4/16/2018 15:45
702,71,434.85,Udemy,2/28/2018 17:20,2/28/2018 18:17
703,71,863.28,Coursera,2/8/2019 23:10,2/9/2019 0:06
704,71,492.73,Google,4/2/2019 19:56,4/2/2019 19:58
705,72,1019,Netflix,1/2/2018 2:42,1/2/2018 3:38
706,72,235.36,Yahoo,5/25/2019 14:48,5/25/2019 14:53
707,72,298.71,Twitter,1/9/2018 16:36,1/9/2018 16:50
708,72,1185.51,Snapchat,12/15/2017 4:48,12/15/2017 5:23
709,72,1397.85,Rediit,10/22/2018 2:54,10/22/2018 3:36
710,72,240.4,Shopify,6/4/2017 7:53,6/4/2017 8:15
711,72,1358.51,Google,7/6/2018 11:36,7/6/2018 12:23
712,72,1092.48,Uber,1/24/2019 23:23,1/25/2019 0:22
713,72,1117.28,Amazon Prime,12/16/2017 11:58,12/16/2017 12:14
714,72,382.97,Amazon Prime,7/8/2018 2:09,7/8/2018 2:11
715,72,521.96,Google,5/28/2018 1:58,5/28/2018 2:51
716,73,1440.6,Netflix,3/22/2017 7:31,3/22/2017 8:02
717,73,1229.86,Whatsapp,4/29/2017 18:40,4/29/2017 18:53
718,73,1219.59,Gmail,3/16/2018 18:38,3/16/2018 19:13
719,73,690.52,Uber,9/2/2018 8:30,9/2/2018 8:35
720,73,231.39,Twitter,4/10/2017 15:13,4/10/2017 15:13
721,74,1300.68,Youtube,8/23/2018 23:12,8/23/2018 23:49
722,74,136.28,Shopify,10/6/2018 13:38,10/6/2018 13:45
723,74,244.8,Spotify,10/1/2017 3:30,10/1/2017 3:47
724,74,387.06,Coursera,10/4/2018 23:09,10/4/2018 23:39
725,74,1470.65,Snapchat,3/27/2019 14:34,3/27/2019 15:19
726,74,1254.61,Gmail,4/22/2017 14:22,4/22/2017 15:19
727,74,902.61,Yahoo,7/19/2017 4:47,7/19/2017 5:13
728,74,843.98,Rediit,6/16/2018 12:31,6/16/2018 13:19
729,74,1216.1,Facebook,3/2/2018 5:21,3/2/2018 5:42
730,75,152.57,Shopify,1/1/2017 14:47,1/1/2017 15:05
731,75,1059.02,Shopify,2/16/2019 15:58,2/16/2019 16:22
732,75,1419.75,Yahoo,12/23/2018 17:53,12/23/2018 18:32
733,75,218.27,Spotify,4/2/2019 7:30,4/2/2019 7:45
