internet_id,customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp
86,9,897.92,Amazon,1/4/2017 15:50,1/4/2017 16:29
87,9,788.96,Google,7/21/2017 18:00,7/21/2017 18:13
88,10,800.77,Uber,7/17/2018 16:59,7/17/2018 17:05
89,10,405.75,Netflix,7/7/2017 23:31,7/8/2017 0:29
90,10,716.53,Coursera,5/5/2019 6:12,5/5/2019 6:52
91,10,284.6,Netflix,8/24/2018 10:03,8/24/2018 10:22
92,11,171.18,Youtube,2/8/2019 12:21,2/8/2019 13:12
93,11,1363.73,Spotify,2/6/2018 11:09,2/6/2018 12:01
94,11,637.35,Instagram,3/4/2018 23:24,3/4/2018 23:44
95,11,790.17,Google,6/8/2017 13:52,6/8/2017 14:38
96,11,264.59,Gmail,8/1/2017 18:51,8/1/2017 19:44
97,11,1258.6,Gmail,10/21/2018 15:26,10/21/2018 15:46
98,11,70.92,Twitter,4/12/2017 4:43,4/12/2017 5:27
99,11,436.44,Youtube,2/4/2019 7:41,2/4/2019 7:53
100,11,816.89,Gmail,12/7/2018 9:31,12/7/2018 10:21
101,11,1130.69,Gmail,9/19/2017 7:06,9/19/2017 8:06
102,11,1474.14,Netflix,9/17/2018 4:53,9/17/2018 5:47
103,11,670.94,Gmail,7/12/2017 15:54,7/12/2017 16:18
104,12,751.83,Yahoo,3/26/2018 5:07,3/26/2018 5:49
105,12,681.34,Wikipedia,1/3/2018 6:02,1/3/2018 6:20
106,12,485.07,Instagram,11/30/2018 2:38,11/30/2018 3:08
107,12,399.24,Facebook,4/6/2017 0:21,4/6/2017 1:14
108,12,1443.84,Yahoo,4/3/2018 21:27,4/3/2018 21:57
109,13,1233.96,Uber,11/1/2017 9:17,11/1/2017 9:50
110,13,642.63,Uber,5/16/2019 22:04,5/16/2019 22:22
111,13,552.51,Wikipedia,10/5/2017 8:55,10/5/2017 8:55
112,13,1221.28,Coursera,12/9/2017 10:21,12/9/2017 11:08
113,13,420,Amazon,3/6/2018 13:07,3/6/2018 14:06
114,13,1301.09,Youtube,5/9/2017 23:26,5/10/2017 0:05
115,13,439.91,Netflix,7/9/2018 8:18,7/9/2018 8:56
116,13,451.77,Netflix,10/5/2017 3:10,10/5/2017 3:37
117,13,76.91,Spotify,7/6/2017 2:04,7/6/2017 2:09
118,14,1443.62,Whatsapp,10/12/2018 19:27,10/12/2018 19:53
119,14,532.68,Spotify,12/6/2018 16:10,12/6/2018 16:51
120,14,1329.09,Amazon Prime,5/29/2017 0:52,5/29/2017 1:48
121,14,94.89,Wikipedia,11/10/2018 18:46,11/10/2018 19:29
122,14,1022.29,Amazon Prime,4/24/2018 1:09,4/24/2018 1:39
123,14,241.66,Instagram,4/13/2017 13:17,4/13/2017 13:21
124,14,96.86,Udemy,8/24/2017 2:20,8/24/2017 2:57
125,14,217.81,Google,10/13/2018 1:28,10/13/2018 1:50
126,14,220.06,Gmail,7/8/2018 18:45,7/8/2018 19:14
127,14,1377.56,Spotify,11/12/2018 12:57,11/12/2018 13:28
128,15,1199.52,Amazon Prime,6/30/2017 18:24,6/30/2017 18:37
129,15,222.34,Amazon Prime,4/15/2018 7:30,4/15/2018 8:13
130,15,1441.2,Google,6/1/2017 6:23,6/1/2017 6:29
131,15,193,Whatsapp,12/2/2018 12:37,12/2/2018 13:32
132,15,697.18,Yahoo,5/16/2018 22:04,5/16/2018 22:06
133,15,624.43,Twitter,12/26/2018 21:30,12/26/2018 21:45
134,15,1374.99,Netflix,3/15/2018 6:50,3/15/2018 7:21
135,15,1430.05,Shopify,2/11/2019 18:59,2/11/2019 19:40
136,15,232.72,Google,12/31/2017 17:02,12/31/2017 17:35
137,15,397.05,Facebook,8/15/2017 16:23,8/15/2017 16:33
138,15,1220.33,Amazon Prime,4/27/2017 17:37,4/27/2017 18:21
139,16,693.31,Amazon Prime,2/16/2019 22:08,2/16/2019 22:15
140,16,875.58,Gmail,12/24/2017 17:49,12/24/2017 17:59
141,16,1232.48,Instagram,3/5/2017 13:19,3/5/2017 13:27
142,16,739.88,Spotify,11/15/2018 18:24,11/15/2018 18:25
143,16,197.75,Spotify,2/13/2017 11:25,2/13/2017 11:35
144,16,477.22,Spotify,3/12/2019 18:40,3/12/2019 19:17
145,17,819.53,Netflix,3/10/2017 17:54,3/10/2017 18:38
146,17,394.57,Yahoo,3/17/2017 10:11,3/17/2017 10:11
147,17,969.59,Amazon,3/5/2017 14:56,3/5/2017 15:02
148,17,805.36,Google,11/11/2018 20:42,11/11/2018 21:28
149,17,806.86,Facebook,7/27/2017 2:47,7/27/2017 2:55
150,17,75.32,Gmail,2/8/2017 5:00,2/8/2017 5:31
151,17,1406.54,Snapchat,10/5/2017 8:35,10/5/2017 9:21
152,17,1165.26,Coursera,6/16/2018 8:47,6/16/2018 9:09
153,17,539.01,Shopify,9/23/2017 3:04,9/23/2017 3:58
154,18,196.87,Udemy,4/17/2018 10:23,4/17/2018 11:01
155,18,1494,Facebook,1/10/2019 0:28,1/10/2019 0:32
156,18,931.49,Youtube,1/3/2019 9:33,1/3/2019 9:37
157,18,943.83,Amazon Prime,3/28/2018 22:50,3/28/2018 23:16
158,18,784.33,Youtube,11/30/2018 13:57,11/30/2018 14:55
159,18,185.39,Spotify,4/13/2017 7:45,4/13/2017 8:32
160,18,1094.42,Gmail,3/9/2017 23:45,3/10/2017 0:08
161,18,616.41,Google,1/22/2017 16:35,1/22/2017 16:44
162,19,598.87,Facebook,7/10/2017 13:51,7/10/2017 14:51
163,19,74.85,Gmail,9/20/2018 17:04,9/20/2018 17:59
164,19,79.26,Whatsapp,1/6/2019 14:19,1/6/2019 14:29
165,19,1227.85,Coursera,9/22/2018 15:27,9/22/2018 15:32
166,19,181.31,Gmail,11/15/2017 2:02,11/15/2017 2:41
167,19,829.98,Udemy,9/12/2018 5:31,9/12/2018 5:42
168,19,138.67,Wikipedia,7/3/2018 4:44,7/3/2018 5:29
169,20,1406.02,Facebook,12/25/2018 12:49,12/25/2018 13:33
170,20,1068.97,Rediit,4/14/2017 1:56,4/14/2017 2:13
171,20,1105.51,Gmail,1/3/2017 21:06,1/3/2017 21:41
172,20,1005.65,Google,3/26/2017 15:10,3/26/2017 15:32
173,20,80.95,Facebook,10/7/2017 19:02,10/7/2017 19:30
174,20,814.54,Twitter,11/27/2018 10:58,11/27/2018 11:06
175,20,740.04,Udemy,9/27/2018 19:06,9/27/2018 19:22
176,20,529.45,Amazon Prime,3/8/2019 23:58,3/9/2019 0:29
177,20,592.1,Instagram,1/21/2019 7:26,1/21/2019 7:28
178,20,456.9,Amazon,4/1/2017 7:31,4/1/2017 8:10
179,20,1169.91,Udemy,5/21/2017 16:35,5/21/2017 17:06
180,20,634.47,Wikipedia,11/13/2018 17:33,11/13/2018 17:45
181,21,1320.96,Uber,11/12/2018 14:56,11/12/2018 15:34
182,21,508.7,Udemy,10/25/2018 20:52,10/25/2018 21:23
183,21,1437.29,Facebook,11/11/2017 16:50,11/11/2017 17:37
184,21,805.92,Uber,3/31/2019 21:35,3/31/2019 22:02
185,21,1189.88,Udemy,10/7/2017 12:09,10/7/2017 12:40
186,21,1074.74,Yahoo,4/27/2017 4:52,4/27/2017 5:35
187,21,947.81,Whatsapp,5/20/2019 16:59,5/20/2019 17:03
188,21,566.84,Shopify,12/27/2018 2:32,12/27/2018 3:22
189,21,246.57,Yahoo,10/14/2017 3:54,10/14/2017 3:57
190,22,714.51,Spotify,2/15/2019 12:32,2/15/2019 12:37
191,22,545.45,Rediit,7/30/2018 0:35,7/30/2018 1:25
192,22,626.2,Spotify,7/7/2018 12:50,7/7/2018 13:39
193,22,1246.3,Amazon Prime,9/12/2017 4:47,9/12/2017 5:01
194,22,546.19,Wikipedia,7/10/2017 18:14,7/10/2017 18:35
195,22,1316.59,Amazon Prime,12/10/2017 23:54,12/11/2017 0:14
196,22,1182.87,Yahoo,9/27/2018 10:08,9/27/2018 10:57
197,22,1356.71,Spotify,9/23/2018 14:11,9/23/2018 14:39
198,22,1263.65,Facebook,5/16/2018 18:56,5/16/2018 19:12
199,22,658.52,Google,9/26/2018 14:22,9/26/2018 14:45
200,22,1139.24,Youtube,11/28/2017 6:58,11/28/2017 7:11
201,23,773.33,Snapchat,11/20/2018 4:33,11/20/2018 4:50
202,23,1097.7,Wikipedia,10/25/2017 19:45,10/25/2017 20:35
203,23,314.67,Wikipedia,8/29/2018 10:39,8/29/2018 11:24
204,23,319.32,Spotify,5/29/2019 3:46,5/29/2019 4:38
205,23,165.74,Udemy,7/14/2017 11:57,7/14/2017 12:40
206,23,1354.52,Youtube,5/3/2018 23:01,5/3/2018 23:17
207,23,959.5,Rediit,7/20/2017 0:13,7/20/2017 0:41
208,24,1315.14,Amazon Prime,3/21/2017 14:43,3/21/2017 14:58
209,24,666.83,Facebook,7/2/2018 10:11,7/2/2018 10:44
210,24,489.14,Rediit,5/10/2019 20:49,5/10/2019 21:25
211,24,1201.78,Wikipedia,6/26/2017 5:25,6/26/2017 6:04
212,24,385.8,Facebook,6/29/2018 0:19,6/29/2018 0:28
213,24,253.65,Coursera,4/26/2018 11:57,4/26/2018 12:06
214,24,721.04,Google,11/8/2017 4:03,11/8/2017 4:08
215,24,351.78,Spotify,8/6/2017 20:54,8/6/2017 21:43
216,24,990.15,Facebook,4/6/2018 2:15,4/6/2018 3:04
217,24,1141.63,Udemy,4/21/2019 20:16,4/21/2019 21:01
218,24,1162.19,Youtube,8/4/2018 21:41,8/4/2018 22:30
219,24,420.53,Amazon,3/23/2018 18:16,3/23/2018 18:26
220,25,1335.21,Amazon Prime,12/8/2018 23:39,12/9/2018 0:12
221,25,1220.46,Rediit,5/20/2019 10:04,5/20/2019 10:19
222,25,1462.81,Youtube,9/6/2017 1:00,9/6/2017 1:53
223,25,68.09,Coursera,2/25/2018 20:05,2/25/2018 20:22
224,25,1147.59,Twitter,8/12/2018 13:53,8/12/2018 14:22
225,25,788.39,Wikipedia,12/29/2018 8:36,12/29/2018 8:42
226,25,1084.44,Gmail,3/14/2018 20:09,3/14/2018 20:23
227,25,515.48,Whatsapp,1/31/2017 17:50,1/31/2017 18:18
228,25,220.16,Twitter,2/24/2017 0:39,2/24/2017 0:50
229,25,555.4,Instagram,3/20/2017 8:29,3/20/2017 9:05
230,25,1392.88,Rediit,2/23/2017 2:07,2/23/2017 3:00
