internet_id,customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp
809,83,947.81,Gmail,5/26/2018 7:38,5/26/2018 8:15
810,83,327.99,Wikipedia,10/11/2018 18:08,10/11/2018 18:18
811,84,209.01,Youtube,10/22/2017 14:06,10/22/2017 14:41
812,84,376.01,Twitter,9/13/2018 22:25,9/13/2018 22:26
813,84,1004.84,Wikipedia,4/17/2017 5:40,4/17/2017 5:47
814,84,956.29,Wikipedia,12/27/2017 2:30,12/27/2017 3:09
815,84,597.73,Youtube,12/13/2017 23:11,12/13/2017 23:32
816,84,982.49,Uber,8/4/2018 17:22,8/4/2018 17:35
817,84,761.95,Spotify,12/3/2017 8:31,12/3/2017 9:05
818,84,1482.15,Rediit,9/28/2018 2:00,9/28/2018 2:12
819,84,182.71,Wikipedia,5/12/2018 2:53,5/12/2018 3:11
820,84,368.13,Spotify,12/12/2018 6:06,12/12/2018 6:59
821,85,756.39,Snapchat,2/5/2017 23:16,2/5/2017 23:55
822,85,87.45,Twitter,1/14/2017 8:02,1/14/2017 8:39
823,85,556.87,Spotify,10/4/2018 10:57,10/4/2018 11:24
824,85,755.28,Spotify,4/20/2019 21:35,4/20/2019 22:21
825,85,70.72,Amazon,8/1/2018 0:36,8/1/2018 1:26
826,85,1407.66,Spotify,8/7/2018 5:06,8/7/2018 5:19
827,85,695.56,Gmail,7/25/2017 2:53,7/25/2017 3:32
828,85,1300.03,Instagram,6/22/2018 4:52,6/22/2018 5:18
829,85,878.71,Rediit,8/9/2017 0:59,8/9/2017 1:14
830,85,1239.59,Snapchat,5/8/2017 3:50,5/8/2017 4:17
831,85,454.06,Spotify,8/24/2018 18:38,8/24/2018 18:58
832,85,890.04,Snapchat,3/12/2019 9:11,3/12/2019 9:17
833,85,1390.7,Twitter,8/26/2017 17:33,8/26/2017 17:58
834,86,987.06,Twitter,12/5/2017 4:13,12/5/2017 4:50
835,86,836.91,Uber,5/17/2017 19:11,5/17/2017 19:23
836,86,443.2,Youtube,4/17/2019 19:37,4/17/2019 20:24
837,86,1146.56,Udemy,6/22/2017 19:13,6/22/2017 19:27
838,86,343.65,Coursera,10/26/2017 23:27,10/27/2017 0:24
839,86,1130.89,Youtube,3/28/2019 16:33,3/28/2019 17:10
840,86,1312.16,Spotify,1/21/2018 5:54,1/21/2018 6:35
841,86,1002.6,Spotify,3/21/2018 11:23,3/21/2018 11:25
842,86,401.2,Twitter,9/1/2018 6:57,9/1/2018 7:38
843,87,1440.54,Whatsapp,12/12/2018 13:49,12/12/2018 14:31
844,87,107.01,Snapchat,12/27/2017 10:15,12/27/2017 11:11
845,87,272.09,Instagram,11/15/2017 21:10,11/15/2017 21:46
846,87,837.48,Coursera,1/26/2018 12:04,1/26/2018 12:20
847,87,876.56,Coursera,4/1/2017 11:21,4/1/2017 11:58
848,87,1036.1,Wikipedia,2/23/2019 23:29,2/24/2019 0:24
849,87,1183.2,Facebook,10/16/2018 3:35,10/16/2018 4:33
850,88,1182.64,Amazon Prime,1/7/2018 3:25,1/7/2018 4:06
851,88,477.05,Twitter,2/4/2018 18:43,2/4/2018 18:58
852,88,933.46,Gmail,3/29/2017 4:01,3/29/2017 4:08
853,88,869.43,Google,1/22/2017 14:56,1/22/2017 15:49
854,88,161.36,Google,7/22/2017 20:43,7/22/2017 20:57
855,88,317.7,Shopify,1/1/2018 21:38,1/1/2018 22:07
856,88,1139.68,Yahoo,8/21/2017 7:27,8/21/2017 7:51
857,88,782.81,Youtube,6/7/2017 18:41,6/7/2017 18:50
858,88,1480.13,Amazon,2/26/2019 5:03,2/26/2019 5:09
859,88,928.42,Wikipedia,2/13/2017 15:39,2/13/2017 16:38
860,88,462.53,Coursera,2/12/2017 19:16,2/12/2017 19:50
861,88,575.02,Instagram,4/15/2019 11:05,4/15/2019 11:23
862,88,1336.38,Shopify,7/26/2017 2:16,7/26/2017 2:28
863,88,1228.7,Yahoo,5/14/2017 4:47,5/14/2017 5:16
864,88,1150.6,Spotify,1/6/2019 6:42,1/6/2019 7:05
865,88,628.28,Instagram,1/10/2018 18:36,1/10/2018 19:26
866,88,1371.91,Coursera,8/24/2018 20:18,8/24/2018 20:38
867,88,942.87,Wikipedia,3/22/2019 23:36,3/22/2019 23:41
868,88,1355.97,Instagram,11/28/2017 23:40,11/28/2017 23:57
869,88,1130.16,Udemy,9/30/2017 18:12,9/30/2017 19:01
870,88,1005.79,Twitter,5/2/2017 21:52,5/2/2017 22:25
871,88,555.25,Amazon,3/20/2017 5:39,3/20/2017 5:39
872,89,1392.41,Coursera,10/21/2018 1:11,10/21/2018 1:46
873,89,823.11,Twitter,3/31/2018 4:58,3/31/2018 5:43
874,89,788.52,Wikipedia,8/12/2018 6:47,8/12/2018 7:35
875,89,223.19,Rediit,10/19/2017 8:20,10/19/2017 9:02
876,89,1356.98,Spotify,2/15/2019 17:46,2/15/2019 18:37
877,89,1292.2,Wikipedia,7/26/2017 18:39,7/26/2017 19:22
878,89,690.75,Udemy,3/2/2017 9:17,3/2/2017 9:18
879,90,1032.31,Coursera,1/29/2017 1:26,1/29/2017 1:55
880,90,758.64,Snapchat,4/25/2018 6:56,4/25/2018 7:23
881,90,823.44,Amazon Prime,10/2/2017 18:15,10/2/2017 18:49
882,90,404.48,Coursera,5/24/2017 9:43,5/24/2017 9:46
883,90,1188.49,Rediit,12/11/2017 1:49,12/11/2017 2:22
884,90,1022.04,Twitter,10/2/2018 14:13,10/2/2018 14:56
885,90,1078.54,Whatsapp,1/3/2017 22:39,1/3/2017 23:37
886,90,1007.44,Youtube,6/4/2017 8:02,6/4/2017 8:05
887,90,73.47,Netflix,4/12/2019 6:16,4/12/2019 6:46
888,90,486.35,Amazon,7/26/2017 16:39,7/26/2017 16:59
889,90,1400.03,Instagram,1/16/2017 19:53,1/16/2017 20:17
890,90,548.05,Udemy,9/14/2018 18:04,9/14/2018 18:39
891,90,1388.73,Youtube,1/15/2017 12:27,1/15/2017 12:40
892,91,774.76,Amazon Prime,4/14/2017 13:55,4/14/2017 14:01
893,91,621.56,Whatsapp,6/16/2017 13:32,6/16/2017 13:52
894,91,734.84,Udemy,6/10/2018 8:51,6/10/2018 8:58
895,91,754.38,Google,10/28/2018 5:52,10/28/2018 6:03
896,91,149.35,Whatsapp,10/16/2018 12:15,10/16/2018 12:24
897,91,429.16,Twitter,9/25/2018 7:24,9/25/2018 7:40
898,91,277.69,Spotify,3/1/2017 14:55,3/1/2017 15:40
899,91,491.34,Gmail,8/26/2018 18:40,8/26/2018 19:23
900,91,398.56,Wikipedia,11/29/2018 22:48,11/29/2018 23:23
901,91,705.34,Twitter,6/3/2017 16:14,6/3/2017 16:41
902,92,1275.34,Netflix,3/16/2017 12:51,3/16/2017 13:41
903,92,993.46,Coursera,4/29/2018 13:07,4/29/2018 13:15
904,92,1312.79,Netflix,7/4/2017 21:02,7/4/2017 21:25
905,92,240.76,Instagram,8/7/2017 8:58,8/7/2017 9:25
906,92,1248.95,Google,11/2/2017 5:15,11/2/2017 5:44
907,92,1377.14,Rediit,9/18/2017 10:33,9/18/2017 11:16
908,92,1437.74,Spotify,10/5/2018 2:41,10/5/2018 2:44
909,92,1423.74,Rediit,5/1/2019 2:39,5/1/2019 2:43
910,92,436.68,Yahoo,9/30/2018 4:55,9/30/2018 5:23
911,92,1320.22,Snapchat,11/9/2018 1:21,11/9/2018 2:19
912,92,264.31,Wikipedia,3/31/2019 15:44,3/31/2019 16:14
913,92,924.42,Facebook,9/8/2017 6:15,9/8/2017 7:02
914,92,571.26,Youtube,4/26/2017 19:20,4/26/2017 19:25
915,92,1477.08,Spotify,2/7/2018 18:52,2/7/2018 19:11
916,93,1384.94,Google,1/16/2019 11:07,1/16/2019 11:21
917,93,1027.01,Instagram,8/12/2017 13:47,8/12/2017 14:01
918,93,1223.1,Coursera,8/14/2017 4:12,8/14/2017 4:49
919,93,1175.94,Whatsapp,10/30/2018 17:34,10/30/2018 17:49
920,93,1268.5,Snapchat,3/18/2019 14:16,3/18/2019 14:25
921,93,1125.4,Shopify,12/24/2018 9:14,12/24/2018 9:49
922,93,595.64,Shopify,5/25/2019 10:04,5/25/2019 10:18
923,93,1449.75,Yahoo,10/2/2017 10:49,10/2/2017 11:37
924,93,1349.01,Snapchat,10/18/2018 12:49,10/18/2018 13:20
925,93,51.85,Twitter,7/25/2017 3:11,7/25/2017 3:19
926,93,469.3,Spotify,8/4/2018 16:02,8/4/2018 16:29
927,93,272.17,Wikipedia,11/19/2017 3:20,11/19/2017 3:48
928,93,151.26,Rediit,11/26/2018 7:35,11/26/2018 7:37
929,94,343.04,Google,7/13/2017 19:42,7/13/2017 20:05
930,94,1304.9,Udemy,5/2/2017 6:14,5/2/2017 6:26
931,94,1160.88,Wikipedia,5/3/2019 5:16,5/3/2019 6:13
932,94,1207.74,Wikipedia,5/13/2019 10:20,5/13/2019 10:41
933,94,835.27,Uber,7/27/2018 23:32,7/28/2018 0:03
934,94,1488.99,Amazon,10/2/2017 11:18,10/2/2017 11:40
935,94,926.69,Uber,2/1/2017 5:20,2/1/2017 5:29
936,94,966.31,Amazon Prime,6/17/2018 1:47,6/17/2018 2:31
937,94,531.47,Whatsapp,10/20/2017 6:00,10/20/2017 6:05
938,95,1308.1,Gmail,12/11/2018 21:28,12/11/2018 22:25
939,95,85.15,Twitter,12/10/2017 7:44,12/10/2017 8:21
940,95,909.39,Snapchat,4/10/2019 21:44,4/10/2019 22:24
941,95,589.4,Shopify,11/17/2017 18:14,11/17/2017 18:31
942,95,220.82,Youtube,2/4/2019 3:09,2/4/2019 4:02
943,95,1359.18,Snapchat,1/15/2019 8:55,1/15/2019 9:28
944,95,152.97,Youtube,9/11/2018 18:29,9/11/2018 18:45
945,95,1119.71,Yahoo,4/15/2018 23:13,4/15/2018 23:50
946,95,215.97,Udemy,2/16/2018 20:43,2/16/2018 21:04
947,96,1237.52,Youtube,6/25/2017 16:25,6/25/2017 17:11
948,96,871.16,Gmail,11/8/2017 10:16,11/8/2017 11:09
949,96,54.78,Rediit,4/12/2017 18:42,4/12/2017 19:36
950,96,802.27,Wikipedia,5/19/2019 2:17,5/19/2019 2:31
951,96,667.72,Gmail,10/28/2018 16:35,10/28/2018 17:27
952,96,164.23,Spotify,2/9/2019 17:54,2/9/2019 18:30
953,96,790.04,Twitter,7/20/2017 4:25,7/20/2017 4:27
954,97,137.69,Shopify,9/15/2018 2:27,9/15/2018 2:56
955,97,932.91,Spotify,4/21/2019 9:07,4/21/2019 9:21
956,97,1057.9,Gmail,4/11/2019 21:06,4/11/2019 21:24
957,97,187.48,Udemy,3/11/2018 23:20,3/11/2018 23:50
958,97,230.82,Wikipedia,1/16/2019 20:46,1/16/2019 21:07
959,97,844.5,Yahoo,11/12/2017 4:34,11/12/2017 4:52
960,97,715.33,Whatsapp,7/28/2017 2:09,7/28/2017 2:39
961,97,186.7,Spotify,2/22/2017 2:57,2/22/2017 3:12
962,97,1354.89,Instagram,7/10/2017 5:47,7/10/2017 6:45
963,97,882.3,Netflix,8/13/2017 5:56,8/13/2017 6:28
964,97,1119.31,Shopify,3/8/2017 4:10,3/8/2017 4:43
965,98,1319.5,Instagram,4/10/2019 19:10,4/10/2019 20:07
966,98,1098.83,Youtube,1/30/2019 19:36,1/30/2019 19:43
967,98,407.02,Coursera,2/9/2019 17:48,2/9/2019 18:07
968,98,1050.1,Udemy,2/3/2018 11:31,2/3/2018 12:28
969,98,208.42,Amazon,11/24/2018 12:30,11/24/2018 13:06
970,98,340.87,Spotify,1/25/2018 16:30,1/25/2018 17:24
971,98,611.29,Youtube,2/8/2018 22:31,2/8/2018 22:35
972,98,1220.67,Whatsapp,9/4/2017 23:53,9/5/2017 0:46
973,98,486.86,Spotify,11/8/2018 12:21,11/8/2018 13:20
974,99,508.06,Yahoo,11/22/2017 20:58,11/22/2017 21:12
975,99,776.14,Spotify,3/4/2019 16:57,3/4/2019 17:47
976,99,69.93,Gmail,1/9/2017 2:29,1/9/2017 2:38
977,99,305.55,Netflix,3/11/2018 5:13,3/11/2018 5:33
978,99,1079.77,Twitter,11/3/2017 8:14,11/3/2017 8:46
979,99,639.32,Twitter,9/6/2018 17:42,9/6/2018 18:06
980,99,914.9,Spotify,1/20/2017 22:20,1/20/2017 23:09
981,99,1472.83,Netflix,2/6/2018 13:21,2/6/2018 14:14
982,99,1446.57,Yahoo,2/17/2018 8:43,2/17/2018 8:43
983,99,922.97,Facebook,12/3/2018 19:19,12/3/2018 19:21
984,99,945.72,Udemy,12/11/2017 13:19,12/11/2017 13:46
985,99,476.84,Youtube,5/1/2017 9:15,5/1/2017 9:50
986,99,1033.43,Whatsapp,3/24/2018 5:30,3/24/2018 6:00
987,100,894.11,Gmail,4/16/2018 23:12,4/16/2018 23:58
988,100,264.49,Gmail,10/21/2018 13:40,10/21/2018 14:17
989,100,77.38,Amazon,9/14/2017 10:23,9/14/2017 10:37
990,100,560.5,Shopify,5/3/2019 19:25,5/3/2019 19:54
991,100,173.7,Coursera,5/6/2018 18:20,5/6/2018 19:03
992,100,604.22,Wikipedia,3/15/2019 6:22,3/15/2019 6:38
993,100,1264.78,Udemy,5/20/2018 22:02,5/20/2018 22:07
994,100,1414.22,Facebook,12/22/2018 7:35,12/22/2018 7:37
995,100,1328.26,Uber,1/23/2019 22:14,1/23/2019 23:06
996,100,668.67,Twitter,8/23/2017 15:00,8/23/2017 15:57
997,100,711.6,Yahoo,10/26/2018 7:31,10/26/2018 7:38
998,100,941.55,Gmail,2/5/2019 21:24,2/5/2019 22:17
999,100,954.24,Whatsapp,5/10/2019 20:43,5/10/2019 20:45
1000,100,722.94,Uber,12/19/2017 15:32,12/19/2017 15:39
