user_id,movie_id,rating,timestamp
3,1587,4.5,1/1/2019
3,2018,0.5,1/1/2019
3,2080,0.5,1/1/2019
3,2090,0.5,1/1/2019
3,2105,2,1/1/2019
3,2288,4,1/1/2019
3,2424,0.5,1/1/2019
3,2851,5,1/1/2019
3,3024,4.5,1/1/2019
3,3210,0.5,1/1/2019
3,3703,5,1/1/2019
3,3949,0.5,1/1/2019
3,4518,5,1/1/2019
4,21,3,1/1/2019
4,32,2,1/1/2019
4,45,3,1/1/2019
4,47,2,1/1/2019
4,52,3,1/1/2019
4,58,3,1/1/2019
4,106,4,1/1/2019
4,125,5,1/1/2019
4,126,1,1/1/2019
4,162,5,1/1/2019
4,171,3,1/1/2019
4,176,5,1/1/2019
4,190,2,1/1/2019
4,215,5,1/1/2019
4,222,1,1/1/2019
4,232,5,1/1/2019
4,235,2,1/1/2019
4,247,3,1/1/2019
4,260,5,1/1/2019
4,265,5,1/1/2019
4,296,1,1/1/2019
4,319,5,1/1/2019
4,342,5,1/1/2019
4,345,4,1/1/2019
4,348,4,1/1/2019
4,351,3,1/1/2019
4,357,3,1/1/2019
4,368,4,1/1/2019
4,417,2,1/1/2019
4,441,1,1/1/2019
4,450,2,1/1/2019
4,457,5,1/1/2019
4,475,5,1/1/2019
4,492,5,1/1/2019
4,509,1,1/1/2019
4,538,5,1/1/2019
4,539,1,1/1/2019
4,553,2,1/1/2019
4,588,4,1/1/2019
4,593,5,1/1/2019
4,595,3,1/1/2019
4,599,2,1/1/2019
4,608,5,1/1/2019
4,648,3,1/1/2019
4,708,4,1/1/2019
4,759,3,1/1/2019
4,800,4,1/1/2019
4,892,4,1/1/2019
4,898,5,1/1/2019
4,899,4,1/1/2019
4,902,4,1/1/2019
4,904,4,1/1/2019
4,908,5,1/1/2019
4,910,5,1/1/2019
4,912,5,1/1/2019
4,914,5,1/1/2019
4,919,5,1/1/2019
4,920,5,1/1/2019
4,930,5,1/1/2019
4,937,3,1/1/2019
4,1025,4,1/1/2019
4,1046,5,1/1/2019
4,1057,3,1/1/2019
4,1060,2,1/1/2019
4,1073,4,1/1/2019
4,1077,5,1/1/2019
4,1079,2,1/1/2019
4,1080,5,1/1/2019
4,1084,5,1/1/2019
4,1086,5,1/1/2019
4,1094,3,1/1/2019
4,1103,5,1/1/2019
4,1136,5,1/1/2019
4,1179,4,1/1/2019
4,1183,1,1/1/2019
4,1188,5,1/1/2019
4,1196,5,1/1/2019
4,1197,5,1/1/2019
4,1198,3,1/1/2019
4,1199,2,1/1/2019
4,1203,5,1/1/2019
4,1211,1,1/1/2019
4,1213,4,1/1/2019
4,1219,4,1/1/2019
4,1225,4,1/1/2019
4,1250,5,1/1/2019
4,1259,4,1/1/2019
4,1265,4,1/1/2019
4,1266,4,1/1/2019
4,1279,2,1/1/2019
4,1282,5,1/1/2019
4,1283,5,1/1/2019
4,1288,4,1/1/2019
4,1291,4,1/1/2019
4,1304,3,1/1/2019
4,1391,1,1/1/2019
4,1449,5,1/1/2019
4,1466,4,1/1/2019
4,1500,4,1/1/2019
4,1517,4,1/1/2019
4,1580,3,1/1/2019
4,1597,1,1/1/2019
4,1617,2,1/1/2019
4,1641,4,1/1/2019
4,1704,1,1/1/2019
4,1719,4,1/1/2019
4,1732,4,1/1/2019
4,1733,5,1/1/2019
4,1734,3,1/1/2019
4,1834,5,1/1/2019
4,1860,2,1/1/2019
4,1883,4,1/1/2019
4,1885,3,1/1/2019
4,1892,2,1/1/2019
4,1895,4,1/1/2019
4,1907,3,1/1/2019
4,1914,4,1/1/2019
4,1916,1,1/1/2019
4,1923,3,1/1/2019
4,1947,5,1/1/2019
4,1966,2,1/1/2019
4,1967,5,1/1/2019
4,1968,4,1/1/2019
4,2019,2,1/1/2019
4,2076,4,1/1/2019
4,2078,5,1/1/2019
4,2109,4,1/1/2019
4,2145,3,1/1/2019
4,2150,5,1/1/2019
4,2174,5,1/1/2019
4,2186,5,1/1/2019
4,2203,4,1/1/2019
4,2204,5,1/1/2019
4,2282,1,1/1/2019
4,2324,1,1/1/2019
4,2336,2,1/1/2019
4,2351,4,1/1/2019
4,2359,4,1/1/2019
4,2390,5,1/1/2019
4,2395,3,1/1/2019
4,2406,4,1/1/2019
4,2467,4,1/1/2019
4,2571,1,1/1/2019
4,2583,5,1/1/2019
4,2599,5,1/1/2019
4,2628,1,1/1/2019
4,2683,4,1/1/2019
4,2692,5,1/1/2019
4,2712,2,1/1/2019
4,2762,4,1/1/2019
4,2763,1,1/1/2019
4,2770,2,1/1/2019
4,2791,5,1/1/2019
4,2843,5,1/1/2019
4,2858,5,1/1/2019
4,2874,4,1/1/2019
4,2921,4,1/1/2019
4,2926,5,1/1/2019
4,2959,2,1/1/2019
4,2973,2,1/1/2019
4,2997,4,1/1/2019
4,3033,4,1/1/2019
4,3044,5,1/1/2019
4,3060,4,1/1/2019
4,3079,3,1/1/2019
4,3083,5,1/1/2019
4,3160,4,1/1/2019
4,3175,1,1/1/2019
4,3176,4,1/1/2019
4,3204,4,1/1/2019
4,3255,4,1/1/2019
4,3317,4,1/1/2019
4,3358,3,1/1/2019
4,3365,5,1/1/2019
4,3386,4,1/1/2019
4,3408,4,1/1/2019
4,3481,2,1/1/2019
4,3489,1,1/1/2019
4,3508,5,1/1/2019
4,3538,2,1/1/2019
4,3591,1,1/1/2019
4,3788,3,1/1/2019
4,3809,3,1/1/2019
4,3851,5,1/1/2019
4,3897,4,1/1/2019
4,3911,3,1/1/2019
4,3967,4,1/1/2019
4,3996,4,1/1/2019
4,4002,3,1/1/2019
4,4014,1,1/1/2019
4,4020,3,1/1/2019
4,4021,4,1/1/2019
4,4027,3,1/1/2019
4,4029,3,1/1/2019
4,4033,4,1/1/2019
4,4034,5,1/1/2019
4,4074,3,1/1/2019
4,4121,4,1/1/2019
4,4144,3,1/1/2019
4,4166,3,1/1/2019
4,4226,2,1/1/2019
4,4239,5,1/1/2019
4,4246,4,1/1/2019
4,4252,3,1/1/2019
4,4260,2,1/1/2019
4,4273,4,1/1/2019
4,4308,1,1/1/2019
4,4347,4,1/1/2019
4,4381,3,1/1/2019
4,4641,1,1/1/2019
4,4741,3,1/1/2019
4,4765,5,1/1/2019
4,4881,3,1/1/2019
4,4896,4,1/1/2019
4,4902,4,1/1/2019
4,4967,5,1/1/2019
5,1,4,1/1/2019
5,21,4,1/1/2019
5,34,4,1/1/2019
5,36,4,1/1/2019
5,39,3,1/1/2019
5,50,4,1/1/2019
5,58,5,1/1/2019
5,110,4,1/1/2019
5,150,3,1/1/2019
5,153,3,1/1/2019
5,232,4,1/1/2019
5,247,5,1/1/2019
5,253,3,1/1/2019
5,261,4,1/1/2019
5,265,3,1/1/2019
5,266,1,1/1/2019
5,290,5,1/1/2019
5,296,5,1/1/2019
5,300,3,1/1/2019
5,316,2,1/1/2019
5,318,3,1/1/2019
5,344,3,1/1/2019
5,349,3,1/1/2019
5,357,2,1/1/2019
5,364,3,1/1/2019
5,367,4,1/1/2019
5,380,2,1/1/2019
5,410,3,1/1/2019
5,457,4,1/1/2019
5,474,4,1/1/2019
5,475,5,1/1/2019
5,515,3,1/1/2019
5,527,5,1/1/2019
5,531,4,1/1/2019
5,534,3,1/1/2019
5,588,4,1/1/2019
5,589,3,1/1/2019
5,590,5,1/1/2019
5,592,3,1/1/2019
5,594,5,1/1/2019
5,595,5,1/1/2019
5,596,5,1/1/2019
5,597,3,1/1/2019
5,608,3,1/1/2019
6,2,4,1/1/2019
6,3,5,1/1/2019
6,4,3,1/1/2019
6,5,5,1/1/2019
6,6,4,1/1/2019
6,7,4,1/1/2019
6,8,3,1/1/2019
6,10,3,1/1/2019
6,11,4,1/1/2019
6,13,3,1/1/2019
6,15,4,1/1/2019
6,16,4,1/1/2019
6,17,4,1/1/2019
6,19,2,1/1/2019
6,21,2,1/1/2019
6,22,5,1/1/2019
6,24,4,1/1/2019
6,25,3,1/1/2019
6,26,4,1/1/2019
6,27,3,1/1/2019
6,31,3,1/1/2019
6,32,4,1/1/2019
6,34,4,1/1/2019
6,36,5,1/1/2019
6,41,4,1/1/2019
6,43,4,1/1/2019
6,45,3,1/1/2019
6,46,4,1/1/2019
6,47,4,1/1/2019
6,50,1,1/1/2019
6,54,4,1/1/2019
6,60,4,1/1/2019
6,61,4,1/1/2019
6,62,4,1/1/2019
6,65,3,1/1/2019
6,66,3,1/1/2019
6,76,4,1/1/2019
6,79,3,1/1/2019
6,86,5,1/1/2019
6,87,3,1/1/2019
6,88,2,1/1/2019
6,89,4,1/1/2019
6,92,4,1/1/2019
6,93,4,1/1/2019
6,95,4,1/1/2019
6,100,3,1/1/2019
6,102,1,1/1/2019
6,104,4,1/1/2019
6,105,3,1/1/2019
6,110,5,1/1/2019
6,112,4,1/1/2019
6,113,3,1/1/2019
6,126,3,1/1/2019
6,135,3,1/1/2019
6,140,3,1/1/2019
6,141,4,1/1/2019
6,145,4,1/1/2019
6,146,4,1/1/2019
6,150,4,1/1/2019
6,151,4,1/1/2019
6,153,3,1/1/2019
6,158,4,1/1/2019
6,159,3,1/1/2019
6,160,5,1/1/2019
6,161,3,1/1/2019
6,163,3,1/1/2019
6,165,3,1/1/2019
6,168,5,1/1/2019
6,170,3,1/1/2019
6,171,3,1/1/2019
6,174,3,1/1/2019
6,177,3,1/1/2019
6,179,1,1/1/2019
6,180,2,1/1/2019
6,181,3,1/1/2019
6,185,3,1/1/2019
6,186,3,1/1/2019
6,189,3,1/1/2019
6,191,2,1/1/2019
6,195,4,1/1/2019
6,196,3,1/1/2019
6,201,3,1/1/2019
6,204,3,1/1/2019
6,205,3,1/1/2019
6,207,4,1/1/2019
6,208,3,1/1/2019
6,209,3,1/1/2019
6,210,4,1/1/2019
6,212,4,1/1/2019
6,216,4,1/1/2019
6,217,3,1/1/2019
6,218,2,1/1/2019
6,219,3,1/1/2019
6,222,4,1/1/2019
6,224,3,1/1/2019
6,225,4,1/1/2019
6,230,5,1/1/2019
6,231,3,1/1/2019
6,234,2,1/1/2019
6,236,4,1/1/2019
6,237,4,1/1/2019
6,239,3,1/1/2019
6,240,3,1/1/2019
6,243,3,1/1/2019
6,248,5,1/1/2019
6,250,4,1/1/2019
6,251,3,1/1/2019
6,252,4,1/1/2019
6,253,3,1/1/2019
6,254,3,1/1/2019
6,256,3,1/1/2019
6,257,5,1/1/2019
6,258,3,1/1/2019
6,261,4,1/1/2019
6,262,5,1/1/2019
6,265,3,1/1/2019
6,266,3,1/1/2019
6,267,3,1/1/2019
6,270,3,1/1/2019
6,271,4,1/1/2019
6,273,3,1/1/2019
6,274,4,1/1/2019
6,276,4,1/1/2019
6,277,5,1/1/2019
6,279,3,1/1/2019
6,281,4,1/1/2019
6,282,3,1/1/2019
6,288,2,1/1/2019
6,289,3,1/1/2019
6,291,3,1/1/2019
6,292,4,1/1/2019
6,293,3,1/1/2019
6,296,2,1/1/2019
6,302,3,1/1/2019
6,303,3,1/1/2019
6,304,4,1/1/2019
6,310,3,1/1/2019
6,312,1,1/1/2019
6,313,3,1/1/2019
6,314,5,1/1/2019
6,315,4,1/1/2019
6,316,5,1/1/2019
6,317,4,1/1/2019
6,318,5,1/1/2019
6,327,1,1/1/2019
6,329,4,1/1/2019
6,330,3,1/1/2019
6,332,3,1/1/2019
6,333,5,1/1/2019
6,336,3,1/1/2019
6,337,5,1/1/2019
6,339,4,1/1/2019
6,340,4,1/1/2019
6,342,3,1/1/2019
6,343,3,1/1/2019
6,344,3,1/1/2019
6,347,3,1/1/2019
6,348,3,1/1/2019
6,349,5,1/1/2019
6,350,5,1/1/2019
6,351,4,1/1/2019
6,352,3,1/1/2019
6,353,4,1/1/2019
6,354,4,1/1/2019
6,355,4,1/1/2019
6,356,5,1/1/2019
6,357,3,1/1/2019
6,358,3,1/1/2019
6,359,3,1/1/2019
6,360,3,1/1/2019
6,361,4,1/1/2019
6,362,3,1/1/2019
6,364,5,1/1/2019
6,366,3,1/1/2019
6,367,4,1/1/2019
6,368,5,1/1/2019
6,370,4,1/1/2019
6,371,3,1/1/2019
6,374,3,1/1/2019
6,377,5,1/1/2019
6,378,3,1/1/2019
6,380,4,1/1/2019
6,381,3,1/1/2019
6,382,3,1/1/2019
6,383,3,1/1/2019
6,405,3,1/1/2019
6,410,3,1/1/2019
6,412,3,1/1/2019
6,415,4,1/1/2019
6,416,3,1/1/2019
6,419,3,1/1/2019
6,426,3,1/1/2019
6,432,5,1/1/2019
6,434,4,1/1/2019
6,435,3,1/1/2019
6,437,3,1/1/2019
6,440,4,1/1/2019
6,445,3,1/1/2019
6,450,4,1/1/2019
6,454,4,1/1/2019
6,455,3,1/1/2019
6,457,5,1/1/2019
6,458,3,1/1/2019
6,460,3,1/1/2019
6,466,2,1/1/2019
6,468,4,1/1/2019
6,469,4,1/1/2019
6,472,3,1/1/2019
6,474,4,1/1/2019
6,475,4,1/1/2019
6,477,4,1/1/2019
6,480,5,1/1/2019
6,485,3,1/1/2019
6,489,3,1/1/2019
6,490,3,1/1/2019
6,491,4,1/1/2019
6,493,3,1/1/2019
6,494,3,1/1/2019
6,497,3,1/1/2019
6,500,5,1/1/2019
6,502,3,1/1/2019
6,505,3,1/1/2019
6,508,4,1/1/2019
6,509,3,1/1/2019
6,510,3,1/1/2019
6,515,4,1/1/2019
6,516,4,1/1/2019
6,520,3,1/1/2019
6,524,3,1/1/2019
6,527,3,1/1/2019
6,531,3,1/1/2019
6,532,3,1/1/2019
6,536,3,1/1/2019
6,537,3,1/1/2019
6,539,3,1/1/2019
6,540,3,1/1/2019
6,542,4,1/1/2019
6,543,3,1/1/2019
6,546,2,1/1/2019
6,548,3,1/1/2019
6,552,3,1/1/2019
6,553,5,1/1/2019
6,569,4,1/1/2019
6,575,3,1/1/2019
6,587,5,1/1/2019
6,588,5,1/1/2019
6,589,3,1/1/2019
6,590,5,1/1/2019
6,592,3,1/1/2019
6,593,4,1/1/2019
6,594,4,1/1/2019
6,595,5,1/1/2019
6,596,3,1/1/2019
6,597,4,1/1/2019
6,606,3,1/1/2019
6,608,3,1/1/2019
6,609,4,1/1/2019
6,616,5,1/1/2019
6,628,3,1/1/2019
6,631,4,1/1/2019
6,637,4,1/1/2019
6,640,1,1/1/2019
6,647,4,1/1/2019
6,662,3,1/1/2019
6,667,3,1/1/2019
6,694,3,1/1/2019
6,697,3,1/1/2019
6,700,4,1/1/2019
6,704,3,1/1/2019
6,708,4,1/1/2019
6,709,5,1/1/2019
6,710,3,1/1/2019
6,711,4,1/1/2019
6,719,2,1/1/2019
6,736,5,1/1/2019
6,747,3,1/1/2019
6,762,1,1/1/2019
6,765,3,1/1/2019
6,775,3,1/1/2019
6,780,5,1/1/2019
6,783,5,1/1/2019
6,795,3,1/1/2019
6,799,3,1/1/2019
6,801,3,1/1/2019
6,802,4,1/1/2019
6,818,3,1/1/2019
6,830,5,1/1/2019
6,835,4,1/1/2019
6,837,3,1/1/2019
6,838,4,1/1/2019
6,839,3,1/1/2019
6,842,3,1/1/2019
6,848,4,1/1/2019
6,852,4,1/1/2019
6,867,3,1/1/2019
6,880,3,1/1/2019
6,881,3,1/1/2019
6,888,3,1/1/2019
6,891,3,1/1/2019
6,979,3,1/1/2019
6,981,3,1/1/2019
6,986,4,1/1/2019
6,991,4,1/1/2019
6,996,4,1/1/2019
6,999,2,1/1/2019
6,1004,4,1/1/2019
6,1006,4,1/1/2019
6,1042,3,1/1/2019
6,1049,5,1/1/2019
6,1061,4,1/1/2019
6,1064,4,1/1/2019
6,1073,3,1/1/2019
6,1082,4,1/1/2019
6,1084,3,1/1/2019
7,1,4.5,1/1/2019
7,50,4.5,1/1/2019
7,58,3,1/1/2019
7,150,4.5,1/1/2019
7,165,4,1/1/2019
7,260,5,1/1/2019
7,356,5,1/1/2019
7,380,3,1/1/2019
7,466,5,1/1/2019
7,480,5,1/1/2019
7,587,2,1/1/2019
7,588,3,1/1/2019
7,589,2.5,1/1/2019
7,592,3,1/1/2019
7,593,5,1/1/2019
7,595,3.5,1/1/2019
7,648,4,1/1/2019
7,750,4,1/1/2019
7,780,4.5,1/1/2019
7,920,3,1/1/2019
7,924,4,1/1/2019
7,1101,4,1/1/2019
7,1183,1.5,1/1/2019
7,1196,4,1/1/2019
7,1208,4,1/1/2019
7,1210,4,1/1/2019
7,1219,5,1/1/2019
7,1220,4.5,1/1/2019
7,1240,5,1/1/2019
7,1246,1.5,1/1/2019
7,1270,5,1/1/2019
7,1517,3.5,1/1/2019
7,1584,5,1/1/2019
7,1610,4,1/1/2019
7,1617,3,1/1/2019
7,1682,3,1/1/2019
7,1784,0.5,1/1/2019
7,1917,4,1/1/2019
7,1923,1.5,1/1/2019
7,1954,4.5,1/1/2019
7,2019,5,1/1/2019
7,2324,2,1/1/2019
7,2353,3.5,1/1/2019
7,2529,5,1/1/2019
7,2628,1.5,1/1/2019
7,2640,3,1/1/2019
7,2671,4.5,1/1/2019
7,2683,2,1/1/2019
7,2688,2.5,1/1/2019
7,2701,1.5,1/1/2019
7,2717,3.5,1/1/2019
7,2762,4.5,1/1/2019
7,2858,4,1/1/2019
7,3114,4.5,1/1/2019
7,3354,1.5,1/1/2019
7,3408,4.5,1/1/2019
7,3578,1.5,1/1/2019
7,3623,1,1/1/2019
7,3793,3.5,1/1/2019
7,3869,5,1/1/2019
7,3916,4,1/1/2019
7,3977,2.5,1/1/2019
7,3994,3,1/1/2019
7,4018,4,1/1/2019
7,4223,2,1/1/2019
7,4246,2,1/1/2019
7,4306,4,1/1/2019
7,4310,0.5,1/1/2019
7,4370,4.5,1/1/2019
7,4643,1,1/1/2019
7,4700,1.5,1/1/2019
7,4844,1.5,1/1/2019
7,4874,3,1/1/2019
7,4886,4,1/1/2019
7,4896,4,1/1/2019
7,4963,4,1/1/2019
7,4993,4.5,1/1/2019
7,4995,4.5,1/1/2019
8,2,4,1/1/2019
8,10,2,1/1/2019
8,11,4,1/1/2019
8,21,4,1/1/2019
8,32,3,1/1/2019
8,34,5,1/1/2019
8,39,3,1/1/2019
8,47,4,1/1/2019
8,50,5,1/1/2019
8,110,3,1/1/2019
8,141,3,1/1/2019
8,150,4,1/1/2019
8,153,2,1/1/2019
8,185,5,1/1/2019
8,186,4,1/1/2019
8,208,3,1/1/2019
8,231,4,1/1/2019
8,235,3,1/1/2019
8,236,3,1/1/2019
8,252,3,1/1/2019
8,253,5,1/1/2019
8,282,3,1/1/2019
8,292,3,1/1/2019
8,296,4,1/1/2019
8,317,3,1/1/2019
8,318,5,1/1/2019
8,339,3,1/1/2019
8,356,3,1/1/2019
8,357,5,1/1/2019
8,364,5,1/1/2019
8,367,3,1/1/2019
8,377,4,1/1/2019
8,380,5,1/1/2019
8,432,1,1/1/2019
8,440,3,1/1/2019
8,454,4,1/1/2019
8,457,3,1/1/2019
8,480,4,1/1/2019
8,500,2,1/1/2019
8,527,5,1/1/2019
8,539,3,1/1/2019
8,586,3,1/1/2019
8,587,3,1/1/2019
8,590,5,1/1/2019
8,592,3,1/1/2019
8,593,4,1/1/2019
8,597,3,1/1/2019
9,41,3,1/1/2019
9,187,3,1/1/2019
9,223,4,1/1/2019
9,371,3,1/1/2019
9,627,3,1/1/2019
9,922,4,1/1/2019
9,923,5,1/1/2019
9,1037,2,1/1/2019
9,1095,4,1/1/2019
9,1198,5,1/1/2019
9,1270,5,1/1/2019
9,1674,4,1/1/2019
9,1987,2,1/1/2019
9,2011,3,1/1/2019
9,2012,4,1/1/2019
9,2023,3,1/1/2019
9,2300,5,1/1/2019
9,2877,3,1/1/2019
9,2901,2,1/1/2019
9,3173,2,1/1/2019
9,3328,3,1/1/2019
9,3735,3,1/1/2019
9,4131,1,1/1/2019
9,4558,1,1/1/2019
9,4993,5,1/1/2019
10,296,1,1/1/2019
10,356,3.5,1/1/2019
10,588,4,1/1/2019
10,597,3.5,1/1/2019
10,912,4,1/1/2019
10,1028,0.5,1/1/2019
10,1088,3,1/1/2019
10,1247,3,1/1/2019
10,1307,3,1/1/2019
10,1784,3.5,1/1/2019
10,1907,4,1/1/2019
10,2571,0.5,1/1/2019
10,2671,3.5,1/1/2019
10,2762,0.5,1/1/2019
10,2858,1,1/1/2019
10,2959,0.5,1/1/2019
10,3578,4,1/1/2019
10,3882,3,1/1/2019
10,4246,3.5,1/1/2019
10,4306,4.5,1/1/2019
10,4447,4.5,1/1/2019
10,4993,4,1/1/2019
10,4995,4,1/1/2019
11,6,5,1/1/2019
11,10,3,1/1/2019
11,36,4,1/1/2019
11,44,2,1/1/2019
11,95,3,1/1/2019
11,110,5,1/1/2019
11,150,5,1/1/2019
11,153,3,1/1/2019
11,165,3,1/1/2019
11,170,4,1/1/2019
11,208,3,1/1/2019
11,292,4,1/1/2019
11,318,4,1/1/2019
11,349,5,1/1/2019
11,356,5,1/1/2019
11,368,3,1/1/2019
11,376,2,1/1/2019
11,377,3,1/1/2019
11,380,4,1/1/2019
